7118.283283732832,2.0,-1.26935653e8
7118.293302127933,2.0,-1.26935653e8
7118.303320283033,2.0,-1.26935652e8
7118.313338603133,2.0,-1.26935653e8
7118.323355048234,2.0,-1.26935653e8
7118.333369768334,2.0,-1.26935653e8
7118.343385253434,2.0,-1.26935653e8
7118.353403768534,2.0,-1.26935652e8
7118.363421203634,2.0,-1.26935653e8
7118.373437168734,2.0,-1.26935653e8
7118.383454213835,2.0,-1.26935653e8
7118.393470733935,2.0,-1.26935653e8
7118.403488694035,2.0,-1.26935653e8
7118.413505814135,2.0,-1.26935653e8
7118.423522169235,2.0,-1.26935653e8
7118.433541014336,2.0,-1.26935653e8
7118.443558209436,2.0,-1.26935652e8
7118.453575809535,2.0,-1.26935653e8
7118.463594129636,2.0,-1.26935653e8
7118.473610694736,2.0,-1.26935653e8
7118.4836278448365,2.0,-1.26935653e8
7118.493644454937,2.0,-1.26935652e8
7118.503661845037,2.0,-1.26935653e8
7118.513679805137,2.0,-1.26935653e8
7118.523696085237,2.0,-1.26935653e8
7118.533713775337,2.0,-1.26935653e8
7118.543730565438,2.0,-1.26935652e8
7118.553747805538,2.0,-1.26935653e8
7118.563765165638,2.0,-1.26935653e8
7118.573781925737,2.0,-1.26935653e8
7118.583799375838,2.0,-1.26935653e8
7118.593816255938,2.0,-1.26935653e8
7118.603834051039,2.0,-1.26935653e8
7118.613851576139,2.0,-1.26935653e8
7118.623867616238,2.0,-1.26935653e8
7118.633884811339,2.0,-1.26935653e8
7118.643901616439,2.0,-1.26935653e8
7118.65391960654,2.0,-1.26935653e8
7118.663937611639,2.0,-1.26935653e8
7118.67395389174,2.0,-1.26935653e8
7118.683971296839,2.0,-1.26935652e8
7118.69398825194,2.0,-1.26935653e8
7118.7040061670405,2.0,-1.26935653e8
7118.714023287141,2.0,-1.26935653e8
7118.72403953724,2.0,-1.26935653e8
7118.73405661234,2.0,-1.26935653e8
7118.74407284744,2.0,-1.26935653e8
7118.754090492541,2.0,-1.26935653e8
7118.7641110926415,2.0,-1.26935653e8
7118.7741313777415,2.0,-1.26935653e8
7118.7841476578415,2.0,-1.26935653e8
7118.794165572942,2.0,-1.26935653e8
7118.804183728042,2.0,-1.26935653e8
7118.814201733142,2.0,-1.26935653e8
7118.824222933242,2.0,-1.26935653e8
7118.834240938342,2.0,-1.26935652e8
7118.844260338443,2.0,-1.26935653e8
7118.854279333543,2.0,-1.26935653e8
7118.864314138643,2.0,-1.26935653e8
7118.874332458743,2.0,-1.26935653e8
7118.884350853844,2.0,-1.26935652e8
7118.894386618944,2.0,-1.26935653e8
7118.904403814044,2.0,-1.26935653e8
7118.914421054144,2.0,-1.26935653e8
7118.924436734244,2.0,-1.26935653e8
7118.934471734345,2.0,-1.26935652e8
7118.944489499445,2.0,-1.26935653e8
7118.952797009528,2.0,-1.26935653e8
7118.962793579628,2.0,-1.26935652e8
7118.972784539727,2.0,-1.26935652e8
7118.982783299828,2.0,-1.26935653e8
7118.992793774928,2.0,-1.26935653e8
7119.002797290028,2.0,-1.26935653e8
7119.012797775128,2.0,-1.26935652e8
7119.022796850228,2.0,-1.26935652e8
7119.032794935328,2.0,-1.26935653e8
7119.042796935428,2.0,-1.26935653e8
7119.052794330528,2.0,-1.26935653e8
7119.062802255628,2.0,-1.26935652e8
7119.072793770728,2.0,-1.26935652e8
7119.0827953358275,2.0,-1.26935653e8
7119.092797290928,2.0,-1.26935653e8
7119.102795541028,2.0,-1.26935653e8
7119.112795411128,2.0,-1.26935652e8
7119.122795491228,2.0,-1.26935652e8
7119.132794656328,2.0,-1.26935653e8
7119.142794451428,2.0,-1.26935653e8
7119.152800891528,2.0,-1.26935653e8
7119.162794971628,2.0,-1.26935652e8
7119.172794331728,2.0,-1.26935652e8
7119.182794621828,2.0,-1.26935653e8
7119.192796981928,2.0,-1.26935653e8
7119.202774052028,2.0,-1.26935653e8
7119.212765417127,2.0,-1.26935653e8
7119.2227603822275,2.0,-1.26935653e8
7119.232750457328,2.0,-1.26935653e8
7119.242740982428,2.0,-1.26935653e8
7119.252740462527,2.0,-1.26935653e8
7119.262734932628,2.0,-1.26935652e8
7119.272736572728,2.0,-1.26935653e8
7119.282737417828,2.0,-1.26935653e8
7119.292736972928,2.0,-1.26935653e8
7119.302736138027,2.0,-1.26935653e8
7119.312738183127,2.0,-1.26935652e8
7119.322738653227,2.0,-1.26935653e8
7119.3327372633275,2.0,-1.26935653e8
7119.342736143427,2.0,-1.26935653e8
7119.352740258528,2.0,-1.26935652e8
7119.3627371736275,2.0,-1.26935652e8
7119.372738498728,2.0,-1.26935653e8
7119.382739658828,2.0,-1.26935653e8
7119.392737623927,2.0,-1.26935653e8
7119.402742144028,2.0,-1.26935652e8
7119.412741699128,2.0,-1.26935652e8
7119.422737624227,2.0,-1.26935653e8
7119.432741454328,2.0,-1.26935653e8
7119.442741174427,2.0,-1.26935653e8
7119.452738659527,2.0,-1.26935652e8
7119.462741859627,2.0,-1.26935652e8
7119.472742059727,2.0,-1.26935653e8
7119.482742574827,2.0,-1.26935653e8
7119.492740014927,2.0,-1.26935653e8
7119.502743620027,2.0,-1.26935652e8
7119.512743655127,2.0,-1.26935652e8
7119.522742700227,2.0,-1.26935653e8
7119.532742855327,2.0,-1.26935653e8
7119.542745665428,2.0,-1.26935653e8
7119.5527446955275,2.0,-1.26935653e8
7119.562742780628,2.0,-1.26935652e8
7119.572744180728,2.0,-1.26935653e8
7119.582746375828,2.0,-1.26935653e8
7119.592744820928,2.0,-1.26935653e8
7119.602745501027,2.0,-1.26935653e8
7119.612745146127,2.0,-1.26935652e8
7119.6227476262275,2.0,-1.26935653e8
7119.632746536327,2.0,-1.26935653e8
7119.642749616428,2.0,-1.26935653e8
7119.652745586527,2.0,-1.26935653e8
7119.662747661628,2.0,-1.26935652e8
7119.672745821727,2.0,-1.26935653e8
7119.682746216828,2.0,-1.26935653e8
7119.692745576927,2.0,-1.26935653e8
7119.702749257028,2.0,-1.26935653e8
7119.712746502128,2.0,-1.26935652e8
7119.722746777227,2.0,-1.26935652e8
7119.7327497073275,2.0,-1.26935653e8
7119.742749547428,2.0,-1.26935653e8
7119.752748307527,2.0,-1.26935653e8
7119.762748537628,2.0,-1.26935652e8
7119.772749307727,2.0,-1.26935652e8
7119.782747257827,2.0,-1.26935653e8
7119.792746782928,2.0,-1.26935653e8
7119.802748663027,2.0,-1.26935653e8
7119.812750738128,2.0,-1.26935652e8
7119.822764348228,2.0,-1.26935652e8
7119.832747658327,2.0,-1.26935653e8
7119.842748218428,2.0,-1.26935653e8
7119.852750383528,2.0,-1.26935653e8
7119.862748828627,2.0,-1.26935653e8
7119.872749868728,2.0,-1.26935652e8
7119.882751778828,2.0,-1.26935653e8
7119.892748018928,2.0,-1.26935653e8
7119.902749059028,2.0,-1.26935653e8
7119.912749499127,2.0,-1.26935653e8
7119.922753299227,2.0,-1.26935652e8
7119.932749539327,2.0,-1.26935653e8
7119.942748029427,2.0,-1.26935653e8
7119.952750179527,2.0,-1.26935653e8
7119.9627500646275,2.0,-1.26935653e8
7119.972749469727,2.0,-1.26935652e8
7119.982750989828,2.0,-1.26935653e8
7119.992748864927,2.0,-1.26935653e8
7120.002748420027,2.0,-1.26935653e8
7120.012748830128,2.0,-1.26935653e8
7120.022748820227,2.0,-1.26935652e8
7120.032748705327,2.0,-1.26935653e8
7120.042748470428,2.0,-1.26935653e8
7120.052748700527,2.0,-1.26935653e8
7120.062748465628,2.0,-1.26935653e8
7120.072768345728,2.0,-1.26935652e8
7120.082748460827,2.0,-1.26935653e8
7120.092748870928,2.0,-1.26935653e8
7120.102747991027,2.0,-1.26935653e8
7120.112749511128,2.0,-1.26935653e8
7120.122749711228,2.0,-1.26935653e8
7120.132747346327,2.0,-1.26935653e8
7120.142748986427,2.0,-1.26935653e8
7120.152748391528,2.0,-1.26935653e8
7120.162747541627,2.0,-1.26935653e8
7120.172763626728,2.0,-1.26935653e8
7120.182748301828,2.0,-1.26935653e8
7120.192750301928,2.0,-1.26935653e8
7120.202751912027,2.0,-1.26935653e8
7120.212755307128,2.0,-1.26935653e8
7120.222754742227,2.0,-1.26935653e8
7120.232754147328,2.0,-1.26935653e8
7120.242762912428,2.0,-1.26935653e8
7120.252759542527,2.0,-1.26935653e8
7120.262774112628,2.0,-1.26935653e8
7120.272768867728,2.0,-1.26935653e8
7120.282757712827,2.0,-1.26935653e8
7120.292757312927,2.0,-1.26935652e8
7120.302754273028,2.0,-1.26935653e8
7120.312755823127,2.0,-1.26935653e8
7120.322755393227,2.0,-1.26935653e8
7120.3327561033275,2.0,-1.26935653e8
7120.342754263427,2.0,-1.26935652e8
7120.352756113528,2.0,-1.26935652e8
7120.362755383628,2.0,-1.26935653e8
7120.372756783728,2.0,-1.26935653e8
7120.382756953828,2.0,-1.26935653e8
7120.392755668928,2.0,-1.26935653e8
7120.402756154028,2.0,-1.26935652e8
7120.412757794127,2.0,-1.26935653e8
7120.422753824228,2.0,-1.26935653e8
7120.432753904328,2.0,-1.26935653e8
7120.442755109428,2.0,-1.26935653e8
7120.4527544695275,2.0,-1.26935652e8
7120.462753664628,2.0,-1.26935652e8
7120.4727539097275,2.0,-1.26935653e8
7120.482761984827,2.0,-1.26935653e8
7120.492754714927,2.0,-1.26935653e8
7120.502754195028,2.0,-1.26935652e8
7120.512752625127,2.0,-1.26935652e8
7120.5227539502275,2.0,-1.26935653e8
7120.532753235328,2.0,-1.26935653e8
7120.542753435428,2.0,-1.26935653e8
7120.552755150527,2.0,-1.26935653e8
7120.562750025628,2.0,-1.26935652e8
7120.572751875728,2.0,-1.26935653e8
7120.582752555828,2.0,-1.26935653e8
7120.592754390927,2.0,-1.26935653e8
7120.6027523860275,2.0,-1.26935653e8
7120.612752226128,2.0,-1.26935652e8
7120.622751826228,2.0,-1.26935653e8
7120.632752836327,2.0,-1.26935653e8
7120.642751431427,2.0,-1.26935653e8
7120.6527530715275,2.0,-1.26935653e8
7120.662753796628,2.0,-1.26935652e8
7120.6727513567275,2.0,-1.26935653e8
7120.682751226827,2.0,-1.26935653e8
7120.692752236928,2.0,-1.26935653e8
7120.702753352028,2.0,-1.26935653e8
7120.712752277128,2.0,-1.26935652e8
7120.722751232228,2.0,-1.26935652e8
7120.732772912328,2.0,-1.26935653e8
7120.742749397427,2.0,-1.26935653e8
7120.752748427528,2.0,-1.26935653e8
7120.762748072628,2.0,-1.26935653e8
7120.772748557728,2.0,-1.26935652e8
7120.782747227828,2.0,-1.26935653e8
7120.792748147927,2.0,-1.26935653e8
7120.802746548027,2.0,-1.26935653e8
7120.812746958128,2.0,-1.26935652e8
7120.822747878227,2.0,-1.26935652e8
7120.832744073327,2.0,-1.26935653e8
7120.842744468428,2.0,-1.26935653e8
7120.852746153528,2.0,-1.26935653e8
7120.862746638628,2.0,-1.26935653e8
7120.872745713727,2.0,-1.26935652e8
7120.882745193828,2.0,-1.26935653e8
7120.8927439539275,2.0,-1.26935653e8
7120.902745069027,2.0,-1.26935653e8
7120.912743274127,2.0,-1.26935653e8
7120.922742469227,2.0,-1.26935652e8
7120.932742189328,2.0,-1.26935652e8
7120.942745959427,2.0,-1.26935653e8
7120.952742439527,2.0,-1.26935653e8
7120.9627415896275,2.0,-1.26935653e8
7120.972739914728,2.0,-1.26935652e8
7120.982741749827,2.0,-1.26935653e8
7120.992739879927,2.0,-1.26935653e8
7121.002742435027,2.0,-1.26935653e8
7121.012741315128,2.0,-1.26935653e8
7121.022740600228,2.0,-1.26935653e8
7121.032742075327,2.0,-1.26935653e8
7121.042738270427,2.0,-1.26935653e8
7121.0527536805275,2.0,-1.26935653e8
7121.062739630627,2.0,-1.26935653e8
7121.072740115727,2.0,-1.26935653e8
7121.082738230827,2.0,-1.26935653e8
7121.092738910927,2.0,-1.26935653e8
7121.102739396028,2.0,-1.26935653e8
7121.1127389511275,2.0,-1.26935653e8
7121.122737516227,2.0,-1.26935653e8
7121.132738991328,2.0,-1.26935653e8
